Year,DOY,Temperature,RelativeHumidity,Precipitation
2016,269,25.9,29.5,0
2016,270,26.3,37.8,0
2016,271,24.5,44.3,0
2016,272,27.4,45.8,0
2016,273,27.4,50.3,0
2016,274,27.9,45.3,0
2016,275,27.9,40.1,0
2016,276,24,61.9,2.54
2016,277,22.6,43.5,0
2016,278,20.3,36.5,0
2016,279,22.7,35.4,0
2016,280,22.6,41.5,0
2016,281,24.1,39.3,0
2016,282,28.8,31.3,0
2016,283,26.9,41.9,0
2016,284,26.4,37.6,0
2016,285,25.4,35.2,0
2016,286,24.1,29.4,0
2016,287,23.5,29.8,0
2016,288,24.1,32.5,0
2016,289,24.5,30.3,0
2016,290,23.8,32.3,0
2016,291,24,36.1,0
2016,292,23.3,42.5,0
2016,293,23,43.9,0
2016,294,24.9,25.2,0
2016,295,27,29.2,0
2016,296,25.8,37.2,0
2016,297,25.1,39.8,0
2016,298,25.6,41.2,0
2016,299,25.4,49.7,0
2016,300,24.8,48.6,0
2016,301,26.8,38.2,0
2016,302,26,40,0
2016,303,24.9,41.3,0
2016,304,25,40.3,0
2016,305,23.6,43.1,0
2016,306,21,37.5,0
2016,307,20.3,39,0
2016,308,21.2,54.5,6.1
2016,309,19.5,67.5,0
2016,310,19.9,64.3,0
2016,311,20.2,61.9,0
2016,312,20.7,58.8,0
2016,313,23.4,41.4,0
2016,314,23.4,25,0
2016,315,21,30.4,0
2016,316,21.1,40.2,0
2016,317,19.1,46.9,0
2016,318,18.8,50.2,0
2016,319,19,47.6,0
2016,320,19.1,44.1,0
2016,321,18.7,40.1,0
2016,322,16,28.5,0
2016,323,13.4,35.6,0
2016,324,17.5,37.7,0
2016,325,16.3,62.6,1.52
2016,326,15.8,78.2,3.05
2016,327,13.6,70.3,0
2016,328,14.3,63.2,0
2016,329,14.5,46.3,0
2016,330,14.8,41.2,0
2016,331,17.6,39.5,0
2016,332,12.9,58,4.06
2016,333,9.9,75.4,0.25
2016,334,9.2,57.8,0
2016,335,8.1,54.7,0
2016,336,8.4,55.7,0
2016,337,9.3,54.6,0
2016,338,11.3,45.6,0
2016,339,10.4,47.4,0
2016,340,10.8,43.9,0
2016,341,11.8,53.7,0
2016,342,12.4,67.7,0
2016,343,11.2,69.4,0
2016,344,12.4,64.9,0
2016,345,12.8,62.6,0
2016,346,14.3,58.3,0
2016,347,14.7,59.9,0
2016,348,15.2,62.5,0
2016,349,14.7,65.2,0
2016,350,15.7,59.2,0.25
2016,351,18,65.3,0.76
2016,352,11.3,39.6,0.25
2016,353,7.7,51,0
2016,354,11.1,43.2,0
2016,355,13.9,49.3,0
2016,356,16.6,57.1,5.59
2016,357,15.3,88.5,17.27
2016,358,13.3,86.7,1.02
2016,359,10.4,84,6.35
2016,360,7.2,71,0
2016,361,7.5,67.7,0
2016,362,10.4,66.1,0
2016,363,10.5,76.1,0
2016,364,14.7,59.3,0
2016,365,15.6,60,2.29
2016,366,13.8,83.7,0
2015,1,2.5,73.4,0
2015,2,3.2,64.9,0
2015,3,4.3,63.3,0
2015,4,6.6,64.5,0
2015,5,10.2,57.7,0
2015,6,12,53.2,0
2015,7,14.5,51.2,0
2015,8,15.8,40.7,0
2015,9,14.7,51.1,0
2015,10,13.4,58.4,0.25
2015,11,14.1,73.1,0.51
2015,12,14.4,83.1,1.27
2015,13,11.9,85.1,3.56
2015,14,11.1,71.5,0
2015,15,12.4,57.4,0
2015,16,12.7,50.4,0
2015,17,12,52.1,0
2015,18,13,54.8,0
2015,19,13.4,56.2,0
2015,20,13.3,57.3,0
2015,21,15,47.9,0
2015,22,11.9,25.1,0
2015,23,9,40.3,0
2015,24,13.1,34,0
2015,25,12.9,39.4,0
2015,26,13.5,48.8,0.51
2015,27,15.3,72.2,0
2015,28,15.3,72.4,0
2015,29,15.4,76.6,4.57
2015,30,13.4,95.9,10.92
2015,31,12.8,91.6,0.25
2015,32,12.6,85.2,0
2015,33,13.6,66.6,0
2015,34,14.4,65.3,0
2015,35,15.3,65.5,0
2015,36,16.2,58.9,0
2015,37,17.1,51.2,0
2015,38,16.1,55.7,0
2015,39,16.8,50.8,0
2015,40,17.3,55.6,0
2015,41,17.8,49.6,0
2015,42,17.9,39.9,0
2015,43,18,32.2,0
2015,44,17.1,40.8,0
2015,45,17.8,47.6,0
2015,46,18.9,53.3,0
2015,47,17.5,60.4,0
2015,48,16.5,36.7,0
2015,49,15.4,34.7,0
2015,50,15.5,40.9,0
2015,51,16.5,40,0
2015,52,17.1,42.8,0
2015,53,15.6,57.4,0
2015,54,16.1,59.1,0
2015,55,12.6,54.9,0
2015,56,12.9,52.8,0
2015,57,15.3,40.9,0
2015,58,16.4,35.1,0
2015,59,16.4,56.9,0
2015,60,17.9,56.8,0
2015,61,12.8,78.6,5.84
2015,62,11.9,73.9,2.29
2015,63,12.8,56.3,0
2015,64,13.4,39.6,0
2015,65,16.1,33.1,0
2015,66,18,32.5,0
2015,67,17.7,41.5,0
2015,68,17.6,40.4,0
2015,69,18.7,35.6,0
2015,70,19.5,33.2,0
2015,71,22.3,27.8,0
2015,72,21.1,36.5,0
2015,73,21.2,36.2,0
2015,74,22.1,25.5,0
2015,75,21.8,29.9,0
2015,76,22.9,34.4,0
2015,77,20.6,48.2,0.25
2015,78,15.8,77.8,2.54
2015,79,19.7,56.5,0
2015,80,20.1,49.5,0
2015,81,20.9,40.6,0
2015,82,20.6,35.6,0
2015,83,19.7,34.6,0
2015,84,21.4,31.8,0
2015,85,21.5,29.7,0
2015,86,21.9,31.5,0
2015,87,22.4,30.3,0
2015,88,23.1,28.2,0
2015,89,24.6,26.5,0
2015,90,24.9,28.3,0
2015,91,23.7,29.5,0
2015,92,21.7,22.4,0
2015,93,20,23.5,0
2015,94,20.9,26.8,0
2015,95,22.4,19.2,0
2015,96,20.4,20.6,0
2015,97,19.7,20.7,0
2015,98,18.2,25.5,0
2015,99,17.4,27.6,0
2015,100,19.1,28.8,0
2015,101,20.2,28.4,0
2015,102,21,32.9,0
2015,103,22.2,40.3,0
2015,104,24.9,25.1,0
2015,105,21.8,11.4,0
2015,106,17,15.1,0
2015,107,18.2,26.6,0
2015,108,21.9,21.3,0
2015,109,22.7,23.9,0
2015,110,24,19.7,0
2015,111,23.5,18.5,0
2015,112,21.5,25.3,0
2015,113,20.6,28.9,0
2015,114,19.4,47,1.02
2015,115,19.4,45,0.76
2015,116,15.9,67.7,3.81
2015,117,20,50.1,0
2015,118,24.3,33.8,0
2015,119,25.9,25.9,0
2015,120,26,26.4,0
2015,121,27.7,23.1,0
2015,122,27.8,22.1,0
2015,123,27.4,27.6,0
2015,124,21.8,55,11.94
2015,125,22.7,46.7,0
2015,126,24.1,30.1,0
2015,127,21.5,33.1,0
2015,128,17.9,36.7,1.02
2015,129,17.1,45.2,0
2015,130,21.2,36.1,0
2015,131,25.3,24.4,0
2015,132,25.6,18.2,0
2015,133,25.3,29.5,0
2015,134,23.3,35.6,0
2015,135,17.5,57.7,14.99
2015,136,17,61,0.51
2015,137,21.6,40.1,0
2015,138,23.4,30.7,0
2015,139,22.8,28.7,0
2015,140,24.3,29.8,0
2015,141,24.5,25.3,0
2015,142,21.6,30.9,0
2015,143,21,34.9,0
2015,144,22,36.6,0
2015,145,24.2,35.6,0
2015,146,26.4,26.2,0
2015,147,26,28.5,0
2015,148,27.1,25.8,0
2015,149,28,25.1,0
2015,150,29.5,22.9,0
2015,151,31.7,18,0
2015,152,30.3,19.2,0
2015,153,29.5,20.8,0
2015,154,28.1,18.6,0
2015,155,26.5,24.3,0
2015,156,24.6,62.3,7.62
2015,157,27.2,43,0
2015,158,28,27.8,0
2015,159,31,26.3,0
2015,160,29.1,42.2,0
2015,161,28.6,52.4,0
2015,162,30.5,29.8,0
2015,163,30.7,22.7,0
2015,164,32.3,17.8,0
2015,165,33.5,18.8,0
2015,166,35,17.5,0
2015,167,34.7,20,0
2015,168,35.4,20.5,0
2015,169,35.2,19.9,0
2015,170,33.5,20.2,0
2015,171,32.8,17.6,0
2015,172,34.6,23.2,0
2015,173,34,22.1,0
2015,174,35.2,18.7,0
2015,175,35.1,19,0
2015,176,35.2,24,0
2015,177,34.9,28.2,0
2015,178,34.2,30,0
2015,179,34.6,30.1,0
2015,180,34.7,33.6,0
2015,181,33.9,38,0
2015,182,33.1,37,0
2015,183,34.2,28.6,0
2015,184,32.1,38.9,0
2015,185,32.7,38.5,0
2015,186,31.7,38.8,0
2015,187,31.4,45.2,0
2015,188,33.8,30.3,0
2015,189,33.7,19.8,0
2015,190,30.3,21.3,0
2015,191,30.1,27.4,0
2015,192,32.3,27.6,0
2015,193,32.1,22.2,0
2015,194,34,30.4,0
2015,195,34.7,26.9,0
2015,196,33.8,29.8,0
2015,197,34.3,26,0
2015,198,32.3,37.4,0.25
2015,199,29.1,52.2,0
2015,200,29.4,52.7,0
2015,201,32.2,39,0
2015,202,33.7,30.8,0
2015,203,33.3,22.3,0
2015,204,32.5,23.4,0
2015,205,32.8,35,0
2015,206,34.5,17.9,0
2015,207,33.9,18.8,0
2015,208,33.6,28.3,0
2015,209,34.1,29.1,0.25
2015,210,31.4,41.3,0
2015,211,33,36.8,1.27
2015,212,31.2,48.2,13.72
2015,213,31.9,47.8,0
2015,214,34.2,31.9,6.1
2015,215,34.5,27.4,7.11
2015,216,35.5,21.5,6.1
2015,217,35.9,20.7,0
2015,218,33.8,34.5,0
2015,219,31.3,47,6.6
2015,220,31.2,48.4,0
2015,221,33.9,33.9,0
2015,222,32.7,38.7,0
2015,223,30.4,48.7,0.76
2015,224,33,40.6,0
2015,225,34.8,33.6,0
2015,226,36.5,27.8,0
2015,227,37.2,25.8,0
2015,228,36.8,28.9,0
2015,229,35.3,32.1,0
2015,230,33.9,26.3,0
2015,231,33.7,27.1,0
2015,232,34.4,31.4,0
2015,233,34.2,36.2,0
2015,234,34,35.2,0
2015,235,33.3,38,0
2015,236,33.9,33.4,0
2015,237,30.7,49.5,1.52
2015,238,32.3,42.2,0
2015,239,32.3,40.2,0
2015,240,32.6,40.2,0
2015,241,34,35.4,0
2015,242,33.5,36.7,0
2015,243,32,43.5,50.29
2015,244,29.9,49.7,0
2015,245,31.4,37.5,0
2015,246,28.5,47.5,0
2015,247,28,53.1,0
2015,248,28.9,52.3,0
2015,249,31.3,42.9,0
2015,250,30.9,43.1,0
2015,251,32.4,39,0
2015,252,30.1,48.5,0
2015,253,29.3,51.9,0
2015,254,30,48.4,0
2015,255,32.5,37.8,0
2015,256,31.5,39.6,0.76
2015,257,27.4,64.2,5.84
2015,258,28.9,50.4,0
2015,259,29.1,40.8,0
2015,260,28.1,39.7,0
2015,261,28.1,37.7,0
2015,262,29.9,33,0
2015,263,31.2,38.4,0
2015,264,27.4,61.8,0
2015,265,25.4,66.1,0.25
2015,266,27,53.5,0
2015,267,29.9,42.9,0
2015,268,31.5,31.4,0
2015,269,30.9,32.9,0
2015,270,30.3,32.9,0
2015,271,30,37.6,0
2015,272,29.7,38.9,0
2015,273,30,34.1,0
2015,274,31,23.9,0
2015,275,27.9,27.6,0
2015,276,24.4,31.4,0
2015,277,26.4,39.2,2.29
2015,278,24.3,49.9,0
2015,279,19,80.8,8.64
2015,280,20.8,67.8,0
2015,281,23.5,54.6,0
2015,282,26.7,40.4,0
2015,283,26.2,43.7,0
2015,284,26.8,44.7,0
2015,285,27,43.7,0
2015,286,27.4,45,0
2015,287,27.8,41.9,0
2015,288,27.4,40.2,0
2015,289,25.6,50.9,1.52
2015,290,25,54.3,0
2015,291,23.1,68.5,8.89
2015,292,22.9,69.6,0.25
2015,293,21.1,67.8,0
2015,294,18.7,68.5,5.33
2015,295,18.7,64.2,0
2015,296,20.4,60.5,0
2015,297,22,46.7,0
2015,298,22.9,46.5,0
2015,299,22.4,51.8,0
2015,300,21.5,49.3,0
2015,301,22,42.5,0
2015,302,19.7,56.4,3.56
2015,303,18.1,60.8,0.76
2015,304,17.8,51.3,0
2015,305,18.9,47.7,0
2015,306,19.8,46.3,0
2015,307,19.3,40.9,0
2015,308,14,64.2,2.79
2015,309,12,67,0.25
2015,310,13.1,56.2,0
2015,311,15.4,48.3,0
2015,312,16.9,51.7,0
2015,313,16.2,52.7,0
2015,314,14.5,43.5,0
2015,315,11.3,44.5,0
2015,316,12.9,43.5,0
2015,317,14.8,40,0
2015,318,13.7,47.1,0
2015,319,13.2,68.1,5.84
2015,320,12,55.1,0.25
2015,321,9.8,49,0
2015,322,10.7,54.3,0
2015,323,13,58.6,0
2015,324,14.4,57,0
2015,325,16.4,43,0
2015,326,15,40.7,0
2015,327,14.9,49.3,0
2015,328,14.9,47,0
2015,329,16.6,35.9,0
2015,330,11.2,49.2,0
2015,331,8.5,55.9,0
2015,332,8.7,53.6,0
2015,333,8,52.3,0
2015,334,6.9,47.5,0
2015,335,7.4,50,0
2015,336,9,46.2,0
2015,337,11.1,41.9,0
2015,338,12.5,36.7,0
2015,339,11.8,44.3,0
2015,340,12.1,46.6,0
2015,341,13.2,45.5,0
2015,342,12.3,47,0
2015,343,13,47.9,0
2015,344,13.6,48.9,0
2015,345,14.1,46.5,0
2015,346,10.1,68.6,0.76
2015,347,7.6,67.8,0
2015,348,7.9,63.9,4.06
2015,349,5.5,65.8,0
2015,350,4.9,64.7,0
2015,351,5.6,62.9,0
2015,352,9,58,0
2015,353,10.9,52.2,0
2015,354,10.8,60.3,0
2015,355,9,65.2,0
2015,356,9.3,69.3,0
2015,357,13,77.7,0
2015,358,13,76.8,0
2015,359,9.6,54.2,0
2015,360,8,26,0
2015,361,7.1,33.2,0
2015,362,6.3,53.4,0
2015,363,6.8,57,0
2015,364,5.7,59.3,0
2015,365,6.3,52.1,0
2014,1,10,58.2,0
2014,2,12.2,50.5,0
2014,3,12.1,50.2,0
2014,4,11.2,56.1,0
2014,5,8.7,54.9,0
2014,6,8.8,39.6,0
2014,7,10,40.8,0
2014,8,9.9,49.7,0
2014,9,9.4,50,0
2014,10,9.3,51.9,0
2014,11,10.4,53.4,0
2014,12,11,56.3,0
2014,13,10.2,50.2,0
2014,14,10.7,46.7,0
2014,15,12.2,43.1,0
2014,16,11.9,47.7,0
2014,17,12.6,42.1,0
2014,18,12.3,41.8,0
2014,19,11.9,47.3,0
2014,20,12.3,47.4,0
2014,21,13.9,43.2,0
2014,22,15.1,38.1,0
2014,23,12.8,42.5,0
2014,24,16,27.3,0
2014,25,15.9,36,0
2014,26,13.5,42.4,0
2014,27,15.4,37.5,0
2014,28,12.3,48,0
2014,29,12.8,44.5,0
2014,30,15.3,35.7,0
2014,31,13.9,50.6,0
2014,32,12.4,42.4,0
2014,33,9.8,40.1,0
2014,34,10,43.5,0
2014,35,9.5,51,0
2014,36,11.8,50.1,0
2014,37,10.4,57.3,0
2014,38,13.2,53.6,0
2014,39,13.3,54.7,0
2014,40,14.4,52.9,0
2014,41,15.8,49.1,0
2014,42,15,50.5,0
2014,43,14.8,42.8,0
2014,44,16.2,37.3,0
2014,45,17.3,39,0
2014,46,17.9,38.3,0
2014,47,17.8,36,0
2014,48,17.8,40.3,0
2014,49,18.7,33.5,0
2014,50,17.9,35.2,0
2014,51,16.3,28.7,0
2014,52,14.1,29.6,0
2014,53,15.3,28.3,0
2014,54,15.4,37.2,0
2014,55,17.3,34.8,0
2014,56,16.5,41.2,0
2014,57,17.4,47,0
2014,58,17.4,48.4,0
2014,59,19.5,44,0
2014,60,15.8,81.5,21.08
2014,61,14.3,72.8,0.25
2014,62,15.6,63.7,0
2014,63,16.7,59.5,0
2014,64,17.4,52.2,0
2014,65,17,50.8,0
2014,66,18.3,42.8,0
2014,67,18.4,32.9,0
2014,68,18.7,26.8,0
2014,69,17.7,35.2,0
2014,70,18.4,31.8,0
2014,71,17.8,30.5,0
2014,72,19.3,30.2,0
2014,73,19.8,33.4,0
2014,74,19.8,33.6,0
2014,75,19,18.8,0
2014,76,20.4,19.5,0
2014,77,20.1,12.8,0
2014,78,16.7,25.3,0
2014,79,17.1,33.1,0
2014,80,17.7,34.3,0
2014,81,18.8,30.6,0
2014,82,18.9,34.5,0
2014,83,20.2,33.3,0
2014,84,21,31,0
2014,85,19.4,32,0
2014,86,17,40.8,0.25
2014,87,17.5,37.5,0
2014,88,19,38.2,0
2014,89,19.3,29.7,0
2014,90,18.6,26.5,0
2014,91,18.6,25.5,0
2014,92,15,34.1,0
2014,93,14.3,39.6,0
2014,94,17.1,33.4,0
2014,95,19,20.9,0
2014,96,19.9,22,0
2014,97,21.8,24.2,0
2014,98,22.7,26.4,0
2014,99,23.1,26.9,0
2014,100,24.6,19.8,0
2014,101,26.1,15.4,0
2014,102,23,19.9,0
2014,103,23,22.3,0
2014,104,22.2,14.3,0
2014,105,20.8,26.2,0
2014,106,22.4,23.4,0
2014,107,24.2,21.5,0
2014,108,22.7,32.2,0
2014,109,21.9,44.6,0
2014,110,23.8,35.9,0
2014,111,25.7,32.3,0
2014,112,26.2,27.5,0
2014,113,23.4,15.3,0
2014,114,21.9,23.1,0
2014,115,23.8,23.4,0
2014,116,18.9,31.9,0
2014,117,18.5,31.4,0
2014,118,21.9,27.6,0
2014,119,23,10.3,0
2014,120,23,11.4,0
2014,121,24.2,16.5,0
2014,122,24,23.5,0
2014,123,25.7,24.8,0
2014,124,27.9,16.2,0
2014,125,26.7,17.8,0
2014,126,22.1,22,0
2014,127,18.6,32.2,0
2014,128,21,35,0
2014,129,21.9,35.9,0
2014,130,24.8,28,0
2014,131,22.5,18.6,0
2014,132,22.9,19.3,0
2014,133,24.6,12.7,0
2014,134,24.8,17.3,0
2014,135,26.1,23.2,0
2014,136,28.1,23.5,0
2014,137,29.4,15.9,0
2014,138,28.9,13.4,0
2014,139,28.8,12.9,0
2014,140,27.3,14.9,0
2014,141,24.9,17.4,0
2014,142,23.7,19.6,0
2014,143,24.1,24.1,0
2014,144,25.5,27,0
2014,145,28.6,23.4,0
2014,146,29.6,26.9,0
2014,147,31.4,23.1,0
2014,148,32,16.4,0
2014,149,30.2,24.9,0
2014,150,30.7,27.3,0
2014,151,32,22.2,0
2014,152,30.6,18.7,0
2014,153,31.6,20,0
2014,154,32.8,14.1,0
2014,155,30.7,16.3,0.51
2014,156,29.6,19.4,0
2014,157,29.8,17.3,0
2014,158,30.8,15.2,0
2014,159,30.8,21,0
2014,160,32.2,21.9,0
2014,161,33.1,23.2,0
2014,162,32.4,17,0
2014,163,32,22.8,0
2014,164,33.2,24.6,0
2014,165,30.4,16.7,0
2014,166,28,21.8,0
2014,167,29.8,19.4,0
2014,168,31.2,18.4,0
2014,169,29.8,19.5,0
2014,170,29.2,23.6,0
2014,171,31.9,23.7,0
2014,172,33.7,18.7,0
2014,173,32.4,17.8,0
2014,174,30.9,18,0
2014,175,30.8,18.8,0
2014,176,31.6,22.3,0
2014,177,31.7,19.4,0
2014,178,31.7,22.1,0
2014,179,32.5,25.6,0
2014,180,34.2,25.8,0
2014,181,34.5,24.9,0
2014,182,34.7,18.6,0
2014,183,34.9,18.2,0
2014,184,33.2,35.8,5.33
2014,185,29.3,56.2,0
2014,186,31.9,44.5,0
2014,187,31.2,46.1,0
2014,188,33.4,39.8,0
2014,189,32.8,41.5,0
2014,190,31.4,44.5,0
2014,191,32.8,39.4,0
2014,192,34.6,27.3,0
2014,193,34.2,29.2,0
2014,194,34,36.1,0.25
2014,195,31,52.1,0
2014,196,31.6,45.4,0
2014,197,32.9,37.7,0
2014,198,33.3,19.2,0
2014,199,32.4,22.3,0
2014,200,33,24.2,0
2014,201,32.7,19.1,0
2014,202,32.8,22.8,0
2014,203,34.8,26.7,0
2014,204,36.9,26.1,0
2014,205,37.3,27.7,0
2014,206,34,37.7,0
2014,207,33.7,39,0
2014,208,32,40.5,0
2014,209,33.6,34.7,0
2014,210,34.9,30.8,0
2014,211,35.9,26,0
2014,212,35,29.1,0
2014,213,30,50.7,2.54
2014,214,28.9,57.5,0.76
2014,215,29,59.4,0
2014,216,31.1,44.2,0
2014,217,32,33.4,0
2014,218,31.8,28,0
2014,219,31.6,23.7,0
2014,220,33.3,23.1,0
2014,221,32.8,33.6,0
2014,222,32.8,37.4,0
2014,223,33.9,33.9,0
2014,224,29.1,61.6,19.81
2014,225,28,68.5,3.81
2014,226,31.4,52.9,0
2014,227,32.5,42.5,0
2014,228,34.2,38.8,0
2014,229,34.6,34.8,0
2014,230,30.6,46.5,0
2014,231,26.7,68.5,19.05
2014,232,28.7,51.7,0
2014,233,26.7,54.7,2.29
2014,234,26,62.6,0
2014,235,28.3,47,0
2014,236,30.4,39.3,0
2014,237,30.9,41.2,0
2014,238,30.2,48.7,0
2014,239,31.4,42.1,0
2014,240,32.2,34.5,0
2014,241,32,31,0
2014,242,32.1,27,0
2014,243,33,24,0
2014,244,31.5,26.4,0
2014,245,31.8,28,0
2014,246,32,29.1,0
2014,247,32.6,34.1,2.79
2014,248,30,48.3,0
2014,249,31.6,45.6,0
2014,250,31.9,44.6,0
2014,251,25.8,81,69.09
2014,252,27.7,66.8,0
2014,253,29.1,56.5,0
2014,254,29.5,50.7,0
2014,255,30.1,45.1,0
2014,256,31.3,37.3,0
2014,257,30.8,39,0
2014,258,32.1,38.9,0
2014,259,28.2,58.3,0
2014,260,27.2,65.7,3.05
2014,261,28.7,55,0
2014,262,29.9,52,0
2014,263,29.3,54.5,0
2014,264,29.4,45.9,0
2014,265,29,40.1,0
2014,266,28.5,41.6,0
2014,267,29.2,37.4,0
2014,268,30.1,41,0
2014,269,30,50.4,0
2014,270,24.5,73.7,27.94
2014,271,23.8,60.8,0.25
2014,272,23.2,47.5,0
2014,273,22.4,45.8,0
2014,274,23.5,42.9,0
2014,275,23.7,40.9,0
2014,276,24.1,39.6,0
2014,277,25.1,39.7,0
2014,278,24.5,39.8,0
2014,279,23.8,44.6,0
2014,280,24.9,42.5,0
2014,281,22.4,68.8,0.76
2014,282,22.7,68.1,0
2014,283,24,63.2,0
2014,284,24.7,59.5,0
2014,285,25.3,44.6,0
2014,286,22,29.5,0
2014,287,22.3,37,0
2014,288,23.2,38.8,0
2014,289,23,45.3,0
2014,290,22.2,48,0
2014,291,23.2,46.2,0
2014,292,24.1,47.4,1.52
2014,293,22.6,51.5,0
2014,294,22.9,53.1,0
2014,295,22.8,54,0
2014,296,22.9,54.3,0
2014,297,23.6,50.5,0
2014,298,24.9,46.9,0
2014,299,24.5,51.3,0
2014,300,23,45.9,0
2014,301,20.8,51.4,0
2014,302,21.2,51.8,0
2014,303,21.8,48,0
2014,304,23.6,40.6,0
2014,305,21.6,56.2,0
2014,306,17.4,39,0
2014,307,15.4,43.2,0
2014,308,17.1,36.2,0
2014,309,20.3,26,0
2014,310,19,35.6,0
2014,311,18.5,42.8,0
2014,312,18.9,43.9,0
2014,313,19.6,44.8,0
2014,314,18.6,44.7,0
2014,315,19.2,45.9,0
2014,316,18.4,55.6,0
2014,317,18.4,61.5,0
2014,318,17.2,68.8,0
2014,319,16.5,71,0
2014,320,15.7,34.3,0
2014,321,10.9,31.5,0
2014,322,11.4,37,0
2014,323,12.1,41.1,0
2014,324,12.1,43.5,0
2014,325,13.2,40.8,0
2014,326,11.6,53.7,0
2014,327,12.6,40.8,0
2014,328,11.8,29.4,0
2014,329,11.1,26.9,0
2014,330,11.7,35.1,0
2014,331,14.6,44.5,0
2014,332,14.8,46.8,0
2014,333,14.1,46.4,0
2014,334,15.4,37.7,0
2014,335,13.9,51.2,0
2014,336,14.6,55.1,0
2014,337,17.6,67.9,0.25
2014,338,15.9,91.3,12.45
2014,339,15.7,79.9,0
2014,340,14.6,82.5,0
2014,341,14.8,72.3,0
2014,342,15.1,70.6,0
2014,343,16.4,66.6,0
2014,344,15.4,69.5,0
2014,345,15.7,71.4,0
2014,346,17.7,55.6,0
2014,347,13.4,74.4,2.29
2014,348,9.4,74.7,0
2014,349,9.9,74.2,0
2014,350,11.8,69,0
2014,351,11.7,76.9,1.27
2014,352,11,78.2,0
2014,353,9.6,73.8,0
2014,354,10.3,69.5,0
2014,355,10.3,72.1,0
2014,356,10.9,73.6,0
2014,357,12.3,45.6,0
2014,358,9.6,37.5,0
2014,359,10.7,38.7,0
2014,360,6.1,41.1,0
2014,361,5.6,52.7,0
2014,362,5.3,53.2,0
2014,363,5.4,55.4,0
2014,364,7.5,46.4,0
2014,365,5.6,73.8,2.54
2013,1,5.4,64.3,0
2013,2,7.2,44.9,0
2013,3,8,39.8,0
2013,4,7,42.2,0
2013,5,6.4,54.2,0
2013,6,8.6,48.6,0
2013,7,7.9,51.3,0
2013,8,8.3,51.6,0
2013,9,10.3,48.2,0
2013,10,10.6,42.2,0
2013,11,6.6,34.4,0
2013,12,2.7,41.5,0
2013,13,1.5,43.5,0
2013,14,0.8,38.8,0
2013,15,2.2,34.6,0
2013,16,5.7,37.2,0
2013,17,10.9,38.2,0
2013,18,11.8,39.6,0
2013,19,11.3,46.5,0
2013,20,11.3,44.9,0
2013,21,12.9,41.6,0
2013,22,13.9,39.7,0
2013,23,14.8,40.6,0
2013,24,14.7,59.2,0.51
2013,25,16.4,70.8,0.25
2013,26,14.2,96.4,29.97
2013,27,15.1,89.3,3.56
2013,28,10.7,64,1.02
2013,29,7.6,56.4,0
2013,30,8.1,58.7,0
2013,31,10.2,61.4,0
2013,32,11.9,59.3,0
2013,33,13.4,56.2,0
2013,34,14.5,65.7,0
2013,35,16.1,63.8,0
2013,36,14.6,59.7,0
2013,37,14.7,59.3,0
2013,38,14,60.4,0
2013,39,13.6,45.4,0
2013,40,9.1,56.8,0
2013,41,8.6,56.2,0
2013,42,6.6,74.4,0.51
2013,43,6.9,65.6,0
2013,44,8.4,52.9,0
2013,45,10.5,50.5,0
2013,46,14.4,33.9,0
2013,47,14,33.7,0
2013,48,13.8,32.7,0
2013,49,13.4,33.5,0
2013,50,14.5,29.8,0
2013,51,7,82.7,17.78
2013,52,7.8,69.6,0
2013,53,9.2,56.8,0
2013,54,10.1,51.6,0
2013,55,11,29.2,0
2013,56,9.4,34,0
2013,57,10.7,38.3,0
2013,58,11,26.7,0
2013,59,11.5,32.6,0
2013,60,14,38.7,0
2013,61,16.6,41.9,0
2013,62,16.1,44.1,0
2013,63,16.2,43.5,0
2013,64,17.2,41.1,0
2013,65,17.6,40.8,0
2013,66,17,37.9,0
2013,67,12.2,73.7,12.95
2013,68,9.2,76.2,0
2013,69,12.3,63.4,0
2013,70,14.5,51.6,0
2013,71,17.1,46.6,0
2013,72,19.8,43.4,0
2013,73,21.5,41,0
2013,74,21.3,39.8,0
2013,75,21,35.3,0
2013,76,20.9,28.6,0
2013,77,19.6,34.7,0
2013,78,20.3,35.9,0
2013,79,20.3,35.8,0
2013,80,21.8,33.4,0
2013,81,20.5,32.3,0
2013,82,18.1,15.8,0
2013,83,17,19.5,0
2013,84,18.1,26.2,0
2013,85,21.3,23.4,0
2013,86,20.6,26.5,0
2013,87,20.3,31,0
2013,88,21.2,31.8,0
2013,89,21.3,32,0
2013,90,21.8,31.9,0
2013,91,21.4,30.9,0
2013,92,20,27.3,0
2013,93,20.7,33.5,0
2013,94,22,33,0
2013,95,23.1,27.5,0
2013,96,22,30.9,0
2013,97,22.5,32.3,0
2013,98,20,38.3,1.78
2013,99,16.9,35.5,0
2013,100,16.5,32.5,0
2013,101,18.8,32.1,0
2013,102,20.8,31.2,0
2013,103,22.8,24.7,0
2013,104,23.3,23.8,0
2013,105,21.7,31.3,0
2013,106,20,35.1,0
2013,107,17.8,20.7,0
2013,108,16.9,17.8,0
2013,109,18,23.7,0
2013,110,21.2,22.9,0
2013,111,22.6,25.6,0
2013,112,24.6,21,0
2013,113,24.8,18.2,0
2013,114,23.1,24.9,0
2013,115,21.6,30.7,0
2013,116,22.7,32.6,0
2013,117,25.1,25.5,0
2013,118,25.8,24.7,0
2013,119,27.9,20.4,0
